Date;Location;Rainfall;WindGustDir;WindGustSpeed;WindSpeed3pm;Humidity3pm;Pressure3pm;Cloud3pm;Temp3pm
13.11.2014;Sydney;0;NE;39;22;68;1015.7;7;22.1
14.11.2014;Sydney;0;SSW;72;13;39;1006.7;7;31.7
15.11.2014;Sydney;0;SE;39;24;50;1010;8;22.6
16.11.2014;Sydney;5.6;W;74;44;27;1001.5;2;28.1
17.11.2014;Sydney;0.4;E;35;24;48;1011.8;3;22.9
18.11.2014;Sydney;0;SSE;43;24;45;1016.4;1;25.2
19.11.2014;Sydney;0;ENE;41;28;59;1018.6;5;22.7
20.11.2014;Sydney;0;ENE;41;24;57;1008.7;6;26
21.11.2014;Sydney;0;SSE;63;22;46;1004.6;2;30.3
22.11.2014;Sydney;0;SSE;37;19;60;1011.5;7;23.4
23.11.2014;Sydney;0;SE;44;22;54;1007.4;3;28.9
24.11.2014;Sydney;0;E;33;28;76;1007.4;6;23.6
25.11.2014;Sydney;5;SW;52;24;56;1016.4;5;21.6
26.11.2014;Sydney;0;ENE;41;26;66;1016.6;7;21.9
29.11.2014;Sydney;NA;ENE;43;28;62;1015.1;4;24.3
30.11.2014;Sydney;0;NNE;44;26;63;1011.2;4;24.6
01.12.2014;Sydney;3.2;NNE;46;20;69;1007.9;7;23.6
02.12.2014;Sydney;8.2;SE;61;20;56;1008.8;2;27.8
03.12.2014;Sydney;1;S;59;17;55;1009.4;7;28.4
04.12.2014;Sydney;23.8;W;61;22;74;1009.4;7;25.3
05.12.2014;Sydney;6.2;WNW;52;17;59;1005.6;5;26.3
06.12.2014;Sydney;1.8;ENE;30;17;61;1004.1;7;25.5
07.12.2014;Sydney;5.4;WNW;50;22;81;1003.9;4;23.6
08.12.2014;Sydney;15.8;W;70;17;42;1006.3;7;29.2
09.12.2014;Sydney;0.4;S;31;22;70;1014.3;6;23
10.12.2014;Sydney;0;E;33;22;69;1011.4;7;24.7
11.12.2014;Sydney;9.8;SSW;65;26;85;1008.8;7;18.6
12.12.2014;Sydney;12.2;SSE;63;31;54;1018.2;3;22.4
13.12.2014;Sydney;0;ESE;44;28;54;1016.9;4;21.2
14.12.2014;Sydney;0;NNE;39;24;48;1010.7;1;23.2
15.12.2014;Sydney;0;NE;41;24;48;1010.8;1;24.6
16.12.2014;Sydney;0;NE;65;39;67;999.6;3;24.3
17.12.2014;Sydney;0;NA;NA;22;51;1007.8;7;22.3
18.12.2014;Sydney;0;E;31;20;70;1005.5;6;24.4
19.12.2014;Sydney;0;SSW;56;22;44;1013;1;23.2
20.12.2014;Sydney;0;ENE;31;20;50;1016.6;1;22.2
21.12.2014;Sydney;0;ENE;46;31;61;1016;1;24.1
22.12.2014;Sydney;0;NE;57;33;69;1014.8;5;25.1
23.12.2014;Sydney;0;NE;41;13;81;1012.8;8;23.8
24.12.2014;Sydney;1.6;SSW;54;28;71;1013.9;7;22.7
25.12.2014;Sydney;0;WSW;59;22;71;1005.7;7;25.6
26.12.2014;Sydney;28.6;SSE;57;37;66;1011.3;6;22.7
27.12.2014;Sydney;0;ENE;31;15;53;1020.6;7;20.7
28.12.2014;Sydney;0;ENE;30;13;61;1015.9;7;23.5
29.12.2014;Sydney;0;NNE;46;24;66;1004.1;1;25.4
30.12.2014;Sydney;0;SSW;54;17;50;1004;0;26.9
31.12.2014;Sydney;0;SSW;46;24;57;1014.4;2;23.9
01.01.2015;Sydney;0;ENE;43;24;69;1011.4;3;27.5
02.01.2015;Sydney;0;S;37;17;76;1017.7;7;26.3
03.01.2015;Sydney;0;NE;48;22;70;1017.5;1;27.7
04.01.2015;Sydney;0;SSW;52;15;66;1012.8;7;27.1
05.01.2015;Sydney;0.2;S;35;15;66;1018.7;7;25.9
06.01.2015;Sydney;0.2;E;26;17;64;1019.9;3;26.8
07.01.2015;Sydney;0;NNE;44;22;50;1018.3;1;27.9
08.01.2015;Sydney;0;NA;NA;31;55;1011.7;1;27.4
09.01.2015;Sydney;0;NE;48;31;64;1007.8;2;26.9
10.01.2015;Sydney;0;NA;NA;13;78;1009.1;8;25.2
11.01.2015;Sydney;21;S;33;13;92;1012.6;8;21.1
12.01.2015;Sydney;9.6;S;56;30;78;1013.3;7;22.9
13.01.2015;Sydney;4.8;NNE;43;20;77;1005.6;5;24.5
14.01.2015;Sydney;0;WSW;54;28;32;997.2;2;33.4
15.01.2015;Sydney;0;W;35;24;57;1004.2;1;24.8
16.01.2015;Sydney;0;ENE;33;22;63;1005.8;2;26.6
17.01.2015;Sydney;0;WNW;39;24;23;1005.2;1;33.5
18.01.2015;Sydney;0;ESE;39;20;43;1010;6;28.6
19.01.2015;Sydney;0;SE;44;24;61;1015.2;8;21.7
20.01.2015;Sydney;6.2;ENE;48;26;64;1011.9;5;23.9
21.01.2015;Sydney;18;E;59;20;61;1010.6;3;27.1
22.01.2015;Sydney;0.2;ENE;37;19;58;1012.1;1;27.5
23.01.2015;Sydney;0;NNE;52;30;61;1007;2;28.7
24.01.2015;Sydney;0;NE;43;24;54;1004.9;1;28.3
25.01.2015;Sydney;1;S;59;19;44;1001.6;5;31.2
26.01.2015;Sydney;0.6;SSE;35;17;88;1013.3;8;19.7
27.01.2015;Sydney;33;ESE;37;13;93;1012.5;8;20.2
28.01.2015;Sydney;57;S;43;6;92;1013.5;7;18.2
29.01.2015;Sydney;14;S;57;35;47;1011;3;22.1
30.01.2015;Sydney;0;WSW;48;17;28;1005.4;3;26.8
31.01.2015;Sydney;0;ESE;26;19;42;1005.8;2;24.2
01.02.2015;Sydney;0;SE;37;19;55;1009.3;6;24.2
02.02.2015;Sydney;3.4;SSE;61;35;59;1015.9;2;23.4
03.02.2015;Sydney;1;SSE;43;24;45;1017.5;2;25.7
04.02.2015;Sydney;1.2;SSE;43;30;58;1015.7;6;22.9
05.02.2015;Sydney;7.4;ESE;46;13;54;1024.1;7;22.5
06.02.2015;Sydney;0.2;ESE;31;15;53;1026.2;7;23.6
07.02.2015;Sydney;0;ENE;35;22;50;1021.8;4;26
08.02.2015;Sydney;0;E;26;22;58;1017;1;28.3
09.02.2015;Sydney;0;S;46;20;66;1023.9;7;25.3
10.02.2015;Sydney;0;ENE;33;19;65;1023.1;3;27.7
11.02.2015;Sydney;0.2;ENE;41;28;59;1021;2;27.1
12.02.2015;Sydney;0;ESE;37;26;61;1021;5;27.6
13.02.2015;Sydney;6.8;ENE;31;19;61;1023.3;5;25.1
14.02.2015;Sydney;4.4;ENE;39;17;55;1019.9;7;26.9
15.02.2015;Sydney;0.6;NE;37;20;59;1014.8;3;26.4
16.02.2015;Sydney;0;NE;46;28;57;1015.7;7;26.8
17.02.2015;Sydney;0;NE;48;31;56;1017.6;2;26.1
18.02.2015;Sydney;0;E;41;28;60;1019;2;26.7
19.02.2015;Sydney;0.2;ENE;39;17;63;1019.4;5;25.8
20.02.2015;Sydney;0;NE;43;9;67;1016.2;7;25.6
21.02.2015;Sydney;1;ENE;37;15;74;1016;8;24.5
22.02.2015;Sydney;1.2;E;31;20;62;1016.9;6;26.8
23.02.2015;Sydney;0;ENE;31;17;63;1014.6;4;26.9
24.02.2015;Sydney;0.2;SSE;61;33;66;1015.1;6;24.8
25.02.2015;Sydney;0;SE;44;30;77;1015.2;7;22.9
26.02.2015;Sydney;4.2;E;20;17;72;1007.2;7;24.9
27.02.2015;Sydney;26.8;SE;28;17;60;1009.5;2;26.4
28.02.2015;Sydney;0.2;NNE;43;22;62;1008.5;7;26.5
01.03.2015;Sydney;0;SSE;91;20;57;1002.9;7;29.3
02.03.2015;Sydney;11.4;SSE;48;15;57;1017.3;7;23.7
03.03.2015;Sydney;0.2;ENE;33;28;54;1013.1;2;25.8
04.03.2015;Sydney;0;SSW;26;13;63;1010.2;3;26.9
05.03.2015;Sydney;0;SSE;59;35;56;1008.5;4;23.1
06.03.2015;Sydney;0;WSW;44;24;22;1003.7;1;29.6
07.03.2015;Sydney;0;ENE;43;24;57;1009.9;2;24.6
08.03.2015;Sydney;0;SSE;35;22;62;1009.5;7;25.6
09.03.2015;Sydney;0;ENE;31;24;57;1009.9;1;27.7
10.03.2015;Sydney;0;SSW;35;20;79;1016.5;7;24
11.03.2015;Sydney;0;WNW;52;26;65;1013.3;1;27
12.03.2015;Sydney;0.2;SE;41;22;52;1013.3;6;27.3
13.03.2015;Sydney;0.6;SSE;44;17;65;1019.5;7;21.4
14.03.2015;Sydney;1.2;NE;31;19;49;1014.6;2;23.7
15.03.2015;Sydney;0;SSE;70;33;51;1012.5;6;23
16.03.2015;Sydney;8.8;SSE;37;13;45;1015.7;5;23.4
17.03.2015;Sydney;0;N;31;17;55;1012;7;22.5
18.03.2015;Sydney;0;SSE;28;17;49;1003.7;2;27.2
19.03.2015;Sydney;0.2;SSW;35;19;54;1010.5;1;27.2
20.03.2015;Sydney;0;SSE;72;39;65;1012;5;24.9
21.03.2015;Sydney;2;SSE;44;22;55;1025.3;6;21.7
22.03.2015;Sydney;2.2;ESE;44;22;59;1022;7;24.1
23.03.2015;Sydney;1.4;NNE;41;22;64;1013.6;6;26.4
24.03.2015;Sydney;0.2;SW;31;9;93;1010.4;8;22.5
25.03.2015;Sydney;22.4;SSW;37;20;53;1016.5;3;24.2
26.03.2015;Sydney;0.2;WSW;41;17;24;1015.1;1;27.8
27.03.2015;Sydney;0;WSW;52;22;20;1017.1;0;26.4
28.03.2015;Sydney;0;W;37;20;45;1021.9;2;22.2
29.03.2015;Sydney;0;ENE;31;20;59;1021.1;6;23.2
30.03.2015;Sydney;0;NW;28;19;64;1022.9;5;23.1
31.03.2015;Sydney;14.2;ESE;31;13;58;1024.8;6;22.7
01.04.2015;Sydney;6;NNE;39;17;72;1021;5;23.6
02.04.2015;Sydney;0;S;48;11;57;1016.3;7;27.1
03.04.2015;Sydney;0.6;S;48;13;89;1022.9;8;18.5
04.04.2015;Sydney;24;ESE;52;26;93;1017.4;8;17.4
05.04.2015;Sydney;21.4;W;31;19;54;1005.7;4;25.6
06.04.2015;Sydney;0;N;35;15;62;1006.6;8;20.2
07.04.2015;Sydney;0.4;NW;70;22;42;1007.2;2;21.2
08.04.2015;Sydney;5.8;WSW;63;30;39;1013.1;6;21
09.04.2015;Sydney;0.2;S;54;31;42;1020.2;3;21.2
10.04.2015;Sydney;0.4;S;35;20;58;1022.8;3;21.7
11.04.2015;Sydney;7.8;W;22;13;69;1019.6;5;20.4
12.04.2015;Sydney;0.2;SSW;44;28;63;1018;7;21.4
13.04.2015;Sydney;0;SSE;35;19;50;1021.3;3;22.2
14.04.2015;Sydney;0;ENE;24;17;54;1021.4;3;20.8
15.04.2015;Sydney;0;W;46;19;66;1021.6;2;23.2
16.04.2015;Sydney;0.6;SSE;41;15;44;1019.3;7;29.2
17.04.2015;Sydney;1.6;SSE;20;13;89;1021.3;8;21
18.04.2015;Sydney;0.4;NW;54;26;51;1013.9;8;26.1
19.04.2015;Sydney;2.4;S;61;35;69;1019.6;7;20
20.04.2015;Sydney;13.2;SSE;83;46;94;1020.7;8;17.1
21.04.2015;Sydney;119.4;SSE;87;46;96;1016.8;8;14.6
22.04.2015;Sydney;105.8;S;72;22;94;1010.5;7;17.2
23.04.2015;Sydney;29;SSE;26;7;56;1009.6;4;23.1
24.04.2015;Sydney;0;W;19;13;59;1004.4;4;23.9
25.04.2015;Sydney;0.2;SSE;57;19;49;1004.7;3;22.5
26.04.2015;Sydney;13;SW;48;19;81;1010.4;6;16.2
27.04.2015;Sydney;4;S;35;17;41;1019;1;20.7
28.04.2015;Sydney;0.2;SSE;39;22;50;1024.5;1;20.1
29.04.2015;Sydney;0;SSE;37;17;77;1028.9;7;17.5
30.04.2015;Sydney;10.2;SSE;33;17;65;1028.4;6;20.4
01.05.2015;Sydney;28.4;E;41;15;83;1024.5;7;19.8
02.05.2015;Sydney;8.6;ESE;52;17;95;1016.5;7;19
03.05.2015;Sydney;31.6;SSW;50;22;86;1012.8;6;20.8
04.05.2015;Sydney;0.4;S;28;7;66;1013.2;6;21.6
05.05.2015;Sydney;0;W;41;26;33;1003.9;1;27
06.05.2015;Sydney;0.2;W;46;26;29;1012.5;0;20.4
07.05.2015;Sydney;0;W;56;30;31;1015.4;1;19.8
08.05.2015;Sydney;0;W;35;11;31;1016.1;0;20.5
09.05.2015;Sydney;0;WNW;35;19;36;1013.9;1;20.7
10.05.2015;Sydney;0;NW;52;26;33;1006;5;20.8
11.05.2015;Sydney;0;WNW;70;39;35;1009.6;1;21.1
12.05.2015;Sydney;0;W;52;30;34;1010.2;1;21.9
13.05.2015;Sydney;0;W;59;13;32;1016.3;6;16.4
14.05.2015;Sydney;2.2;W;46;20;34;1024.2;2;18.4
15.05.2015;Sydney;0.2;S;48;24;61;1031.1;5;17.8
16.05.2015;Sydney;0.8;S;41;20;50;1033.7;3;19.6
17.05.2015;Sydney;0.6;W;24;17;66;1032.2;6;18.4
18.05.2015;Sydney;0;W;20;2;84;1027.3;8;18.2
19.05.2015;Sydney;0.2;NNW;28;7;66;1015.5;6;20.9
20.05.2015;Sydney;0.4;NW;31;19;58;1013.4;7;21.6
21.05.2015;Sydney;0.2;S;41;19;58;1016.9;5;19.2
22.05.2015;Sydney;11.2;S;72;30;56;1020.4;6;16.9
23.05.2015;Sydney;24.4;SSW;44;22;50;1028.1;3;17.9
24.05.2015;Sydney;0.2;W;35;6;44;1030.7;2;18.9
25.05.2015;Sydney;0;W;26;7;52;1028.5;7;18.2
26.05.2015;Sydney;0;WNW;30;9;55;1026.6;7;17.9
27.05.2015;Sydney;0;W;26;9;40;1021.6;6;20.5
28.05.2015;Sydney;0;NNW;24;4;60;1020.2;5;20.3
29.05.2015;Sydney;0;NW;26;7;65;1020.1;6;18.7
30.05.2015;Sydney;0.2;W;28;9;52;1017.8;7;17
31.05.2015;Sydney;0;W;30;13;59;1012.3;7;14.5
01.06.2015;Sydney;0;WSW;63;26;25;1016.7;2;14.8
02.06.2015;Sydney;0.2;WSW;50;20;41;1022.4;1;15.6
03.06.2015;Sydney;0;W;35;11;56;1020.7;6;15.6
04.06.2015;Sydney;0;W;33;9;53;1017.8;2;17.5
05.06.2015;Sydney;0;W;33;7;42;1019.3;1;16.8
06.06.2015;Sydney;1;W;28;4;45;1027;1;20.6
07.06.2015;Sydney;0;NW;24;15;43;1024.1;5;21.3
08.06.2015;Sydney;0;WNW;52;19;36;1019.5;1;22.5
09.06.2015;Sydney;0;NNW;30;19;29;1019.5;5;21.9
10.06.2015;Sydney;2;SSE;31;9;92;1031.2;7;14.2
11.06.2015;Sydney;6.6;W;24;4;69;1034.4;7;15.9
12.06.2015;Sydney;0.4;W;24;4;57;1031.5;6;19.2
13.06.2015;Sydney;0;NNW;33;11;46;1027.1;7;19
14.06.2015;Sydney;0;WSW;24;6;52;1025.7;3;18.6
15.06.2015;Sydney;0.2;NE;39;9;79;1025.2;7;16.4
16.06.2015;Sydney;2.6;WNW;24;7;94;1018.3;7;15.8
17.06.2015;Sydney;10.8;NW;30;7;92;1009.1;8;16.4
18.06.2015;Sydney;2.2;W;39;13;84;1013.6;7;15.8
19.06.2015;Sydney;67;NA;NA;20;88;1017.5;7;12.5
20.06.2015;Sydney;7.2;NA;NA;13;59;1023.4;7;14.1
21.06.2015;Sydney;1.2;W;33;11;88;1027.6;7;13.7
22.06.2015;Sydney;3;W;22;7;45;1026.1;7;17.5
23.06.2015;Sydney;0;NNW;26;9;47;1023.3;4;18.7
24.06.2015;Sydney;0;W;24;6;41;1019.9;7;20
25.06.2015;Sydney;0;SSE;37;20;74;1023.5;7;17.6
26.06.2015;Sydney;6.2;W;26;2;40;1031.1;3;18.7
27.06.2015;Sydney;0;W;26;11;44;1029.2;1;19
28.06.2015;Sydney;0;W;28;9;53;1030.9;1;18.5
29.06.2015;Sydney;0;W;22;9;54;1030;6;17.8
30.06.2015;Sydney;0;W;28;7;56;1025;5;17.9
01.07.2015;Sydney;1;W;33;9;37;1022.6;1;17.4
02.07.2015;Sydney;0;WSW;65;33;40;1016.8;1;16.1
03.07.2015;Sydney;0;W;44;15;46;1024.6;1;15.9
04.07.2015;Sydney;0;W;31;11;31;1020.3;2;15.5
05.07.2015;Sydney;0;W;30;4;35;1018;1;16.6
06.07.2015;Sydney;0;W;37;22;34;1013.3;1;17.1
07.07.2015;Sydney;0;SSW;43;11;85;1021.7;8;11.8
08.07.2015;Sydney;5.6;SSE;31;17;64;1027.6;4;13.7
09.07.2015;Sydney;0;W;24;7;46;1026.9;1;16.4
10.07.2015;Sydney;0;W;43;13;61;1019;7;16
11.07.2015;Sydney;0.8;WNW;61;17;48;1009.4;1;19.2
12.07.2015;Sydney;2.2;WNW;57;33;42;1001.5;2;13.1
13.07.2015;Sydney;4.8;WSW;76;39;41;1002.9;1;16.5
14.07.2015;Sydney;0.6;WSW;44;17;31;1010.4;4;17.6
15.07.2015;Sydney;0.2;WNW;24;13;42;1016.1;3;14.9
16.07.2015;Sydney;0.2;NW;43;13;68;1013.7;6;12.9
17.07.2015;Sydney;17.2;SSW;57;26;51;1012.9;7;13.5
18.07.2015;Sydney;9;SSW;48;28;78;1027.2;7;11.8
19.07.2015;Sydney;0.6;W;33;17;55;1031.1;2;15.8
20.07.2015;Sydney;0;W;26;15;64;1032.1;6;15.9
21.07.2015;Sydney;3;NNE;33;15;54;1029.3;1;18.3
22.07.2015;Sydney;0;N;28;17;57;1025;7;16.5
23.07.2015;Sydney;1.8;W;28;9;70;1023.4;7;16.4
24.07.2015;Sydney;0;NNW;33;9;58;1014.5;7;18.6
25.07.2015;Sydney;0;NNW;31;15;29;1015.8;1;20.5
26.07.2015;Sydney;0;NW;59;35;31;1012.4;1;19.5
27.07.2015;Sydney;0;W;63;26;28;1024.5;1;15.2
28.07.2015;Sydney;0;NA;NA;19;40;1030.8;2;16.6
29.07.2015;Sydney;0;NA;NA;11;50;1030.2;1;16.4
30.07.2015;Sydney;0;NA;NA;NA;30;1020.1;5;19.2
31.07.2015;Sydney;0;NA;NA;9;31;1019.5;1;20.4
01.08.2015;Sydney;0;WNW;61;28;28;1015.6;6;20.7
02.08.2015;Sydney;0;WNW;43;20;30;1010.4;5;23.8
03.08.2015;Sydney;0;WSW;57;17;29;1013.7;1;19
04.08.2015;Sydney;0;WSW;33;2;42;1018.9;4;14.4
05.08.2015;Sydney;0;W;48;19;46;1010.3;6;13
06.08.2015;Sydney;0;WSW;37;11;39;1016.7;7;14.3
07.08.2015;Sydney;0;WNW;33;17;40;1021;2;16.1
08.08.2015;Sydney;0;SSW;33;24;44;1022.5;1;16.3
09.08.2015;Sydney;0;W;30;13;56;1019.6;1;16.3
10.08.2015;Sydney;0;NNE;33;20;41;1012.9;1;18.8
11.08.2015;Sydney;0;W;30;9;27;1011.1;1;20.4
12.08.2015;Sydney;0;NW;74;28;37;1004;1;16.2
13.08.2015;Sydney;0;WSW;48;17;23;1014.7;1;19.3
14.08.2015;Sydney;0;WSW;30;19;38;1023.4;1;18
15.08.2015;Sydney;0;W;30;19;61;1028.8;5;17
16.08.2015;Sydney;0;NW;28;15;63;1021.4;4;17.4
17.08.2015;Sydney;5.6;WSW;46;13;29;1013.3;1;20.4
18.08.2015;Sydney;0;SW;39;19;46;1021;2;14.7
19.08.2015;Sydney;0;WNW;24;13;54;1025;6;16.4
20.08.2015;Sydney;0;NE;31;20;59;1025;1;18.7
21.08.2015;Sydney;0;NNE;31;15;63;1021.2;7;19.8
22.08.2015;Sydney;0;NNW;33;11;32;1016.2;5;26.9
23.08.2015;Sydney;2.4;NNW;22;7;73;1018.4;7;17.9
24.08.2015;Sydney;4.2;E;59;9;95;1015;7;16.4
25.08.2015;Sydney;54.4;NW;56;20;53;1012.8;7;18.7
26.08.2015;Sydney;5.2;SSW;28;13;59;1017.8;7;18.9
27.08.2015;Sydney;0;W;52;17;44;1015.1;6;20.1
28.08.2015;Sydney;0;WSW;48;20;43;1018.9;5;18.5
29.08.2015;Sydney;0;WSW;30;15;31;1017.9;2;20.1
30.08.2015;Sydney;0;SSW;39;22;44;1017.5;3;18.1
31.08.2015;Sydney;0;SSE;35;22;39;1013.8;2;18.4
01.09.2015;Sydney;0;W;31;13;39;1013.3;1;17
02.09.2015;Sydney;0;WNW;31;19;46;1012;1;18.6
03.09.2015;Sydney;2.8;SW;52;24;28;1005.6;6;20.6
04.09.2015;Sydney;20.4;S;48;20;54;1020.5;2;18.3
05.09.2015;Sydney;0;ESE;37;24;53;1019.6;5;18.7
06.09.2015;Sydney;0.4;ENE;24;6;68;1021.9;7;16
07.09.2015;Sydney;0.2;W;54;15;32;1013.3;4;22.7
08.09.2015;Sydney;0;W;52;24;32;1015.7;2;19.7
09.09.2015;Sydney;0;NA;NA;17;39;1022;1;18.9
10.09.2015;Sydney;0;SSW;37;15;41;1029.8;7;18.9
11.09.2015;Sydney;0;NNE;39;24;44;1027.6;0;20.5
12.09.2015;Sydney;0;ENE;24;19;51;1024.7;5;21.3
13.09.2015;Sydney;0;NNE;30;20;60;1025;1;21.4
14.09.2015;Sydney;0;NE;43;24;59;1020.5;1;21.4
15.09.2015;Sydney;0;NA;NA;35;25;1009;3;29.2
16.09.2015;Sydney;0;ESE;37;26;60;1015;3;19.3
17.09.2015;Sydney;0;S;43;28;57;1018.3;7;17.7
18.09.2015;Sydney;2.2;S;52;26;44;1025.5;2;18.9
19.09.2015;Sydney;10.8;E;33;24;54;1023.9;6;18.1
20.09.2015;Sydney;0.4;ENE;37;13;72;1021.7;7;17.4
21.09.2015;Sydney;0.2;SSW;35;15;60;1015.2;2;21.3
22.09.2015;Sydney;0.2;SSW;59;37;47;1017.5;2;17.8
23.09.2015;Sydney;0.2;S;69;35;74;1025.4;7;11.7
24.09.2015;Sydney;3.2;S;65;28;62;1024.6;7;13.6
25.09.2015;Sydney;31.8;S;54;26;63;1027.8;7;15.9
26.09.2015;Sydney;3.4;S;43;24;48;1025.4;3;18.4
27.09.2015;Sydney;3.6;SW;46;20;51;1021.1;7;18.3
28.09.2015;Sydney;0.2;W;28;17;49;1017.8;1;19.1
29.09.2015;Sydney;0;NW;50;17;55;1015.8;1;21.7
30.09.2015;Sydney;0;SSE;33;20;62;1021.4;7;18.7
01.10.2015;Sydney;0;ENE;33;24;65;1022.8;1;21.7
02.10.2015;Sydney;0;SSE;33;24;57;1031.8;1;21.1
03.10.2015;Sydney;0;E;22;11;47;1024.7;1;27.3
04.10.2015;Sydney;0;WSW;46;28;13;1021.8;7;32.6
05.10.2015;Sydney;0;S;20;11;16;1021.1;7;35.6
06.10.2015;Sydney;0;NNE;43;17;26;1019.7;1;30.6
07.10.2015;Sydney;0;SSW;67;26;56;1033.6;7;19
08.10.2015;Sydney;0;ENE;35;20;57;1036;7;19.9
09.10.2015;Sydney;0;ENE;43;24;51;1029.7;5;22
10.10.2015;Sydney;0;E;24;17;60;1025.8;4;22.3
11.10.2015;Sydney;0;W;41;11;65;1018.6;7;21.4
12.10.2015;Sydney;3.6;SSE;43;19;55;1012.4;6;23.4
13.10.2015;Sydney;1.6;SSW;37;20;77;1022.3;8;19.8
14.10.2015;Sydney;3.4;NE;37;20;60;1025.2;1;22.7
15.10.2015;Sydney;0;NE;44;30;63;1022;0;23.1
16.10.2015;Sydney;0;NNE;43;20;52;1018.7;1;27.3
17.10.2015;Sydney;0;SSE;31;15;64;1021.4;4;23
18.10.2015;Sydney;1.4;SSE;35;15;56;1027.9;7;22.1
19.10.2015;Sydney;0.2;NE;39;24;54;1022.4;4;24.4
20.10.2015;Sydney;0.4;W;35;15;55;1016.3;2;26
21.10.2015;Sydney;1;NNE;31;9;43;1011.5;7;26.3
22.10.2015;Sydney;8.4;S;61;31;74;1010.3;7;20.1
23.10.2015;Sydney;14.8;SSW;41;17;55;1021.6;7;19.4
24.10.2015;Sydney;0.2;ENE;39;26;54;1020.9;1;20.7
25.10.2015;Sydney;0;NE;43;19;59;1017.8;3;22.3
26.10.2015;Sydney;0;WSW;69;13;53;1015.1;7;22.2
27.10.2015;Sydney;7.6;S;54;30;47;1025.8;7;19.3
28.10.2015;Sydney;0.4;SSE;31;20;45;1022.5;5;20.6
29.10.2015;Sydney;0;E;31;22;40;1022.1;1;21.9
30.10.2015;Sydney;0;ENE;39;24;48;1020.8;7;21.8
31.10.2015;Sydney;0;NE;48;28;61;1018.6;8;22.5
01.11.2015;Sydney;0;NE;44;17;59;1010.6;3;25.4
02.11.2015;Sydney;26;WSW;46;15;53;1009;5;26.4
03.11.2015;Sydney;1.4;S;35;17;89;1016.5;8;19.2
04.11.2015;Sydney;3.8;E;56;31;83;1016.3;8;19.4
05.11.2015;Sydney;13;ENE;50;26;80;1010.5;8;20.5
06.11.2015;Sydney;11.6;S;33;13;87;1006.3;7;20.5
07.11.2015;Sydney;10;SSE;46;28;69;1012.3;7;21.8
08.11.2015;Sydney;0.4;SSW;46;26;65;1020;6;20.4
09.11.2015;Sydney;0;E;30;17;48;1017.5;1;21.8
10.11.2015;Sydney;0;ENE;30;19;45;1013.5;7;24.8
11.11.2015;Sydney;0;SSW;31;11;66;1020.3;7;22.1
12.11.2015;Sydney;2.4;NNE;43;17;69;1018;8;22.2
13.11.2015;Sydney;0.4;SSW;48;6;60;1009.8;7;23.3
14.11.2015;Sydney;18.2;SSE;33;19;70;1013.4;8;18.9
15.11.2015;Sydney;29.6;SSW;46;19;70;1017.4;7;18.5
16.11.2015;Sydney;5;ESE;31;20;43;1018;1;21.7
17.11.2015;Sydney;0;NNE;44;22;46;1016;2;23.7
18.11.2015;Sydney;0;SSW;57;22;17;1009.7;1;35.6
19.11.2015;Sydney;0;SSW;28;17;54;1011.7;4;28.6
20.11.2015;Sydney;0;W;54;28;13;1006.3;1;40.7
21.11.2015;Sydney;0;S;54;24;56;1017.3;7;20.7
22.11.2015;Sydney;0;NNE;33;17;58;1016.7;8;20.8
23.11.2015;Sydney;0;SSE;52;30;52;1010.8;2;25.4
24.11.2015;Sydney;0;NE;52;28;55;1014.1;1;23
25.11.2015;Sydney;0;NNE;50;24;44;1007.4;0;28.7
26.11.2015;Sydney;0;W;74;35;14;1e3;2;36
27.11.2015;Sydney;0.6;ENE;37;22;60;1013.8;4;21.6
28.11.2015;Sydney;0;ENE;37;17;55;1016;8;22.5
29.11.2015;Sydney;0;ENE;43;22;65;1009.7;2;25.1
30.11.2015;Sydney;0.2;S;48;22;65;1008.7;1;23.8
01.12.2015;Sydney;0;S;63;31;34;1006.7;5;32
02.12.2015;Sydney;0;SSE;61;35;59;1017;7;19.4
03.12.2015;Sydney;0;ESE;31;20;49;1026;5;20.3
04.12.2015;Sydney;0;E;28;19;44;1024.1;3;22.8
05.12.2015;Sydney;0;NE;39;20;52;1018.9;1;24.1
06.12.2015;Sydney;0;ENE;35;24;46;1017.8;5;24.9
07.12.2015;Sydney;0;E;39;22;57;1019.9;7;24.1
08.12.2015;Sydney;0;NE;43;17;64;1015.8;7;24.4
09.12.2015;Sydney;0.8;S;61;17;58;1012.1;3;27.5
10.12.2015;Sydney;15.2;SSW;44;19;63;1011.7;3;25
11.12.2015;Sydney;0.2;W;59;30;13;1001.1;7;34.7
12.12.2015;Sydney;0;ESE;39;28;50;1015.1;4;21.4
13.12.2015;Sydney;0;NE;48;30;56;1016.1;7;23.2
14.12.2015;Sydney;0;ENE;28;19;59;1013.4;3;25.5
15.12.2015;Sydney;0;ENE;43;22;65;1012.5;8;25
16.12.2015;Sydney;0.6;SSE;80;13;82;1016.7;8;18.2
17.12.2015;Sydney;9.8;E;37;24;60;1016.9;1;24.6
18.12.2015;Sydney;0;NNE;46;30;53;1014;1;27.1
19.12.2015;Sydney;0;NE;52;20;53;1012.8;1;27.5
20.12.2015;Sydney;0;NE;56;31;52;1008.7;1;28.5
21.12.2015;Sydney;0;SSE;50;22;79;1017.2;8;21.5
